"","year","ccode","Exports","ULC_index","GDP_pc_PPP","OECD_GERD","Wages","pop","TECH","eci_rank","eci_rank_normed","RULC","GERD_pc","ULCGR","rel_ULCGR","EXP","EXPGR","eciGR","eci_rank_change","eci_rank_normed_change","world_GDPg","CAP.ACCU","TOT","HC","TAXBURDEN","real_gdp","gdp_growth","REER","INFLATION","PART.GROWTH","PRIMARY"
"865",1974,"KOR",4.46,9.344623,1054.543538,NA,NA,34.091816,1.227226913,31,0.839572193,73.02479,NA,0.205394166250233,0.0367309765884815,0.82488717910779,5.25612285112202,-3.47818525977718,-1,0.00713976099999991,2.018369197,NA,137.51449,2.134462357,13.095,127777.1484375,0.194291968632546,NA,24.29906542,-0.000846205442819758,0.107996416039366
"866",1975,"KOR",4.89,11.18998,1222.065202,NA,NA,34.713078,1.221656442,32,0.830601093,68.84767,NA,0.197477950688861,-0.0572013969502686,0.847898460258011,2.78962768885677,-0.595694982079205,1,-0.00897110000000001,0.737561833,NA,127.8390005,2.175846577,14.896,146048.75,0.142995846956447,NA,25.31328321,0.012141071676022,0.0875892773192371
"867",1976,"KOR",7.67,13.82136,1435.112529,NA,NA,35.290737,1.175625802,36,0.813829787,80.69491,NA,0.23515502261845,0.172079026058543,1.19500186962483,40.9369076175933,-4.95192255671735,4,-0.016771306,5.355175294,NA,142.522197,2.218033075,16.216,160227.3125,0.0970810260272683,NA,15.3,0.0584521718908122,0.0772524742536019
"868",1977,"KOR",9.96,15.71497,1684.800485,NA,NA,35.832213,1.203176201,33,0.827027027,85.97946,NA,0.137006054396962,0.0654880214873529,1.36415931627678,14.155412719568,3.11825327430018,-3,0.01319724,3.95391211,NA,148.0894828,2.261037588,16.163,174277.890625,0.0876915296510387,NA,10.17274472,0.0486380747445558,0.0835488991348657
"869",1978,"KOR",12.67,19.64035,1967.275517,NA,NA,36.356187,1.237697423,34,0.823529412,89.9233,NA,0.249786032044605,0.0458695600088672,1.44613242327052,6.00905671468588,3.78908289817635,1,-0.00349761500000001,3.958113954,NA,151.2590087,2.304875851,16.566,191396.546875,0.0982262075161033,NA,14.45993032,0.0577330707757117,0.07378413732893
"870",1979,"KOR",15.01,23.69097,2278.567636,NA,NA,36.889651,1.253323019,33,0.828877005,107.9502,NA,0.20623970550423,0.200469733650789,1.39721487880255,-3.3826462695126,1.65246725837163,-1,0.00534759299999998,4.156645323,NA,149.4066527,2.349564314,16.875,201046.109375,0.0504165966291026,NA,18.26484018,0.0471435756038839,0.0725350160995067
"871",1980,"KOR",17.5,30.63541,2404.011464,NA,NA,37.451085,1.341061593,31,0.840425532,103.5776,NA,0.293126030719721,-0.0405057146721358,1.36906997121041,-2.01435784997174,9.12785892654969,-2,0.0115485270000001,1.878198824,NA,133.0245287,2.395118952,16.941,189564.375,-0.0571099555753341,NA,28.7001287,0.0215393522384579,0.077486220870863
"872",1981,"KOR",21.26,35.42511,2773.613665,NA,NA,38.046253,1.403983355,25,0.872340426,103.8344,NA,0.156345222734084,0.00247930054374689,1.67672226822824,22.4716269794325,5.99851278609877,-6,0.0319148939999999,1.933359096,NA,128.3009687,2.44942379,16.781,202066.9375,0.065954177835366,NA,21.34166667,0.00920567689799217,0.0641327555733777
"873",1982,"KOR",21.8,37.82252,3140.242341,NA,NA,38.665964,1.370883942,29,0.848648649,108.0583,NA,0.0676754426450617,0.0406791968750241,1.8031281792541,7.5388699381579,-2.97689305693206,4,-0.0236917769999999,0.384739009,NA,132.0054653,2.504959822,16.968,216995.71875,0.0738803756552207,NA,7.190440216,-0.0176742229428082,0.0696553369353179
"874",1983,"KOR",24.26,39.28804,3642.391782,NA,NA,39.295418,1.392089129,26,0.86631016,108.227,NA,0.0387472860084417,0.00156119428123523,2.02654726800378,12.3906381875801,1.96566665361426,-3,0.017661511,2.439787391,NA,135.2529446,2.561175346,17.188,243126.71875,0.120421730670666,NA,3.421322399,0.0256404717600152,0.0725134910936705
"875",1984,"KOR",29.16,38.5028,4114.367508,NA,NA,39.9129,1.339132667,31,0.839572193,108.3067,NA,-0.0199867440574791,0.000736415127463595,2.27631106462038,12.3245976326341,-4.81429571312335,5,-0.0267379670000001,4.515216142,NA,137.0532447,2.600128412,16.166,267048.75,0.0983932632866991,NA,2.306079665,0.0490041108787775,0.0735472344052721
"876",1985,"KOR",29.99,38.80254,4530.215211,NA,NA,40.501917,1.275186241,32,0.834224599,103.3742,NA,0.00778488837175478,-0.0455419655478378,2.26314002188431,-0.578613483050575,-6.10742790976307,1,-0.00534759399999996,3.73830685,NA,136.1001471,2.639673948,15.779,279328.84375,0.0459844644470345,NA,2.459016393,0.0293670591487105,0.078022801136924
"877",1986,"KOR",34.67,39.99026,5089.46514,NA,NA,41.059473,1.43053484,26,0.86631016,86.85584,NA,0.030609336399112,-0.159791901654378,2.24989616862216,-0.585198137724155,15.8022226832785,-6,0.032085561,3.361494023,NA,146.3329448,2.679821014,15.402,330681.6875,0.183843684241793,NA,2.75,0.0475081910564142,0.0656861182285045
"878",1987,"KOR",46.92,41.59775,5812.477102,NA,NA,41.588374,1.348387599,31,0.839572193,88.09886,NA,0.0401970379787478,0.0143113001958187,2.59672697286498,15.4154137901937,-7.21584047024568,5,-0.0267379670000001,3.637811278,NA,150.9668373,2.720578432,15.668,382212.3125,0.155831504881866,NA,3.04947283,0.0472349673568233,0.0551888965534578
"879",1988,"KOR",60.59,45.34687,6666.640218,NA,NA,42.08505,1.272696078,32,0.838541667,101.7659,NA,0.0901279516319995,0.15513299491049,2.9074733437623,11.9668480415741,-7.16584377265609,1,-0.00103052599999998,4.614831634,NA,154.9705815,2.761955976,15.569,433107.03125,0.13315823976759,NA,7.146230127,0.0589538132489703,0.0542271563528291
"880",1989,"KOR",62.39,48.77296,7339.713249,NA,NA,42.546704,1.135000825,45,0.770833333,123.9237,NA,0.0755529543714923,0.217733052034129,2.78983870895619,-4.04594026832537,-14.0420746387757,13,-0.067708334,3.690045822,NA,160.9126878,2.803962708,16.332,473686.90625,0.0936947961405325,NA,5.700014691,0.047501171053638,0.0614999459571227
"881",1990,"KOR",64.94,53.71886,8276.08959,NA,19578,42.972254,1.208746374,37,0.810526316,125.5181,NA,0.101406599066368,0.0128659812449112,2.51099090181461,-9.99512288098946,8.74907615598445,-8,0.039692983,2.92182862,NA,157.4496787,2.8466084,18.846,530216.125,0.119338782651858,NA,8.577633008,0.0422559775878817,0.0724337041462483
"882",1991,"KOR",71.77,59.07392,9343.913932,9587.843325,20396,43.358716,1.11997521,43,0.780104712,129.4036,221.12839607612,0.0996867766739652,0.0309556948360436,2.67749553253323,6.63103281649857,-9.68440006781369,6,-0.030421604,1.445159952,NA,158.3072934,2.879410267,18.54,591618.3125,0.115805960258187,NA,9.3,0.0212302294113979,0.0837881926387238
"883",1992,"KOR",76.85,63.51226,10042.26205,10676.22702,21255,43.70817,1.146370233,44,0.796208531,122.0703,244.261588165325,0.0751319702501543,-0.0566699844517464,2.70467167362338,1.01498362032514,3.18830662199873,1,0.016103819,1.791136171,NA,158.1376408,2.912590265,18.446,635053.0625,0.0734168450879383,NA,6.306306306,0.0332295133189996,0.100484081227053
"884",1993,"KOR",82.38,68.97617,10874.01429,12398.56713,22387,44.031222,1.270996809,37,0.83255814,120.3243,281.58580586294,0.0860292170362068,-0.0143032334646512,2.93636451126533,8.56639420974741,14.5887544405632,-7,0.0363496089999999,1.563486513,NA,160.1343637,2.946152449,18.771,690907.75,0.087952788197128,NA,4.745762712,0.0283750836646666,0.0992009962886503
"885",1994,"KOR",95.84,73.71682,12006.3735,14716.02594,22780,44.34253,1.372952939,30,0.865740741,124.2986,331.87159009646,0.068728808804548,0.0330299033528556,3.01569520836742,2.70166380222001,10.4154705323534,-7,0.033182601,3.022676127,NA,161.3910289,2.980101347,18.896,763892.875,0.105636570149922,NA,6.256742179,0.0391454817030358,0.0998406567001364
"886",1995,"KOR",125.29,80.16431,13295.51704,16455.39153,24994,44.652994,1.448328972,27,0.878504673,132.0419,368.517092717232,0.087462942649995,0.0622959550630498,3.29621181627085,9.30188857034038,6.97379058186608,-3,0.012763932,3.030997648,NA,157.5950243,3.014441252,19.118,850540.6875,0.1134292717418,155.310088509466,4.479695431,0.0400623792544787,0.107060987220432
"887",1996,"KOR",130.11,86.29392,14428.17143,18186.9891,26151,44.967346,1.464268923,28,0.872641509,140.7354,404.448799357649,0.0764630793928121,0.0658389496061478,3.26967054507074,-0.805205268335544,1.37862205343885,1,-0.00586316399999998,3.385655271,NA,151.0542709,3.04917717,19.75,906221.4375,0.0654651221491388,165.876793587186,4.923429226,0.0328772639610143,0.113005686732338
"888",1997,"KOR",136.37,86.95515,15399.08584,19577.75871,25638,45.283939,1.546002865,24,0.891509434,126.6151,432.333386678222,0.00766253288760093,-0.100332254713455,3.35106709751932,2.48944201951143,6.9729138702899,-4,0.018867925,3.702822113,NA,142.0799665,3.084313393,19.405,944888.125,0.0426680344339129,149.408163538056,4.446869458,0.0397741176578726,0.128821769209533
"889",1998,"KOR",132.91,89.7852,14608.68373,17409.65333,25309,45.599569,1.487676025,25,0.885714286,92.36711,381.794251827249,0.0325460884145447,-0.270488985910843,3.23917917722753,-3.3388743655601,-4.6516440845157,1,-0.00579514800000003,2.532416348,NA,132.0141841,3.119854212,19.415,857856.125,-0.0921082588481044,100.623647814984,7.512080449,0.0260240167620174,0.145314989433978
"890",1999,"KOR",143.73,84.16639,16392.69505,18527.7105,25397,45.908307,1.460588336,26,0.882075472,102.2427,403.580783320979,-0.0625805812093752,0.10691673692075,3.40948716549759,5.25775139169156,-2.26567063191656,1,-0.00363881399999999,3.255703306,NA,128.6935051,3.155804634,19.72,958323.9375,0.117114991164748,102.88407929008,0.81144773,0.0325711737557531,0.131042191836926
"891",2000,"KOR",172.43,83.99011,18083.1268,21290.69418,25753,46.206271,1.57039249,25,0.894273128,108.9495,460.77499264115,-0.0020944227262213,0.0655968592378723,3.75333311566047,10.0849756421564,9.39715637058854,-1,0.012197656,4.388711945,NA,118.0669453,3.192169428,21.458,1035198.5,0.0802177212650498,110.773781604601,2.265333173,0.0470494343039072,0.142244081602307
"892",2001,"KOR",150.61,88.59666,19184.45252,23896.01784,26317,46.492324,1.802523017,21,0.912280702,101.5771,513.977701781481,0.0548463384558015,-0.067668048040606,3.38889613925503,-9.70968909966606,18.1595008777583,-4,0.018007574,1.914438493,NA,115.004416,3.218729019,21.782,1068077.875,0.0317614206357525,104.277491358593,4.066419648,0.00852831398029989,0.145647737671292
"893",2002,"KOR",162.19,89.68983,20774.99003,24934.40486,27264,46.769579,1.75529182,21,0.911894273,106.6573,533.132976458907,0.0123387269903854,0.0500132411734535,3.52344910887303,3.97040700242824,-3.1270293292776,0,-0.000386428999999966,2.158631993,NA,117.1606195,3.245509624,21.95,1152832.5,0.0793524769905003,109.388001329937,2.762511352,0.011209572845572,0.132229718562343
"894",2003,"KOR",193.44,94.4028,21374.64405,26542.66884,28214,47.043251,1.718998194,19,0.921052632,110.8651,564.218421894354,0.0525474292904781,0.0394515893426891,3.65498346717052,3.73311361206407,-2.48045152506981,-2,0.00915835899999995,2.905080926,NA,115.3488284,3.272512913,22.708,1196619.125,0.0379817753229545,105.786124487063,3.514879242,0.0183809688906153,0.129631484462879
"895",2004,"KOR",253.5,95.44373,22946.99362,29986.09383,29012,47.320454,1.706532121,22,0.907894737,113.2932,633.681448407067,0.0110264737910317,0.0219013918717432,4.04622432203796,10.7043125743687,-0.873651784865395,3,-0.013157895,4.448198821,NA,112.0025074,3.29974103,21.961,1266604.375,0.0584858193704701,108.516801088522,3.590591391,0.0351468641584252,0.136417473064095
"896",2005,"KOR",284.55,97.7055,24196.20341,32315.5172,29785,47.605863,1.931484104,13,0.947368421,127.9609,678.813809131031,0.0236974183636788,0.129466728806318,4.14090877340039,2.34006925534828,15.9041118546865,-9,0.039473684,3.83004478,NA,107.9345716,3.327195644,22.542,1351966.375,0.0673943669269262,127.840731900023,2.754090201,0.043215208171047,0.153608838399007
"897",2006,"KOR",325.48,97.92095,25827.9503,36634.77139,30254,47.901643,1.87366581,16,0.935344828,135.0849,764.791541492637,0.00220509592602263,0.0556732564400532,4.18388097766146,1.03774815173675,-3.52684217263529,3,-0.012023593,4.305647721,NA,103.2047707,3.354878664,23.559,1391837.5,0.0294912105339898,136.302284349558,2.241847104,0.0285594567327252,0.163143518131216
"898",2007,"KOR",370.96,98.58618,27822.65326,40952.42356,30886,48.205062,1.874161125,10,0.961038961,132.81,849.546123600049,0.00679354111658428,-0.0168405202950145,4.16525377102782,-0.445213588366769,0.0313181239062673,-6,0.025694133,4.228059675,NA,103.0887813,3.382791996,24.785,1468399.25,0.0550076786981239,136.135730655324,2.534846871,0.0394765368355784,0.171469573291814
"899",2008,"KOR",421.89,100.7478,28655.81293,43838.56194,30695,48.509842,1.841534377,11,0.956709957,106.1692,903.704488256218,0.0219261969578292,-0.200593328815601,4.26867704299841,2.48300050023283,-2.0623010113749,1,-0.00432900399999991,1.818551801,NA,96.09879307,3.410937548,24.645,1463138.5,-0.00358264279963368,107.268210666215,4.673795957,0.017441843561663,0.19496090484964
"900",2009,"KOR",362.43,101.4314,28320.22437,46548.91899,30630,48.807036,1.888123394,13,0.947826087,93.20226,953.733781129426,0.00678525982701358,-0.122134668058156,4.68553654260848,9.76554317440853,3.006851064635,2,-0.00888387000000002,-1.734050381,NA,99.75045203,3.439317226,23.76,1438214.75,-0.0170344434241871,91.7381794689944,2.756686477,-0.0388058795651606,0.172882896759688
"901",2010,"KOR",465.34,100,30376.94049,52172.77865,31192,49.090041,2.018388868,10,0.961038961,100,1062.7976181564,-0.0141120008202588,0.0729353558593966,5.14411230512256,9.78704911046927,8.16190589468838,-3,0.0132128739999999,4.311472256,NA,100,3.467933178,23.391,1562463.625,0.0863910448700377,100,2.939181359,0.0437875129687804,0.179468135822922
"902",2011,"KOR",555.6,102.8067,31228.28432,58427.29137,31668,49.356692,2.156376482,5,0.982683983,99.26936,1183.77648506103,0.0280670000000001,-0.00730639999999994,5.26545233988514,2.3588138742957,7.99333533729949,-5,0.0216450220000001,3.180881833,NA,95.47468405,3.49846077,24.155,1590547.625,0.0179741784388741,97.4160644417569,4.02584625,0.0247048965947472,0.211763988540035
"903",2012,"KOR",548.39,104.6114,32097.07001,64267.68672,31283,49.608451,2.082810641,5,0.982832618,99.4194,1295.4987592739,0.0175543033673875,0.00151144320865965,5.29218529548573,0.507704825245427,-3.94609173881416,0,0.000148634999999953,2.508079253,NA,95.26778306,3.529577255,24.78,1610429,0.0124997043078166,105.607505698646,2.187221208,0.0185156193953002,0.217858108260069
"904",2013,"KOR",559.52,NA,32615.7034,68149.33137,31745,49.846756,2.018611908,7,0.974358974,105.4263,1367.17686041595,NA,0.0604197973433757,5.32313459105136,0.584811261087745,-3.58510921411719,2,-0.00847364399999995,2.614862833,NA,97.32364148,3.561296463,24.298,1663808.125,0.0331459039796228,119.885990615926,1.301377058,0.0202646219635059,0.212743287017027
"905",2014,"KOR",572.33,NA,33587.35769,72806.82985,31688,50.074401,2.169603706,5,0.982905983,112.9832,1453.97305601319,NA,0.07167945759265,5.35546021512419,0.607266705733366,8.74551071446045,-2,0.00854700899999994,2.855754385,NA,98.09120658,3.593633175,24.59,1750372.25,0.0520277090244406,136.292379189887,1.274799694,0.0215098686761034,0.209825085799894
"906",2015,"KOR",526.73,NA,35203.69758,73586.69337,32062,NA,2.258880735,3,0.991416309,116.7346,NA,NA,0.0332031664884691,5.56253722579637,3.86665202156433,4.7551060969088,-2,0.00851032600000001,2.856945528,NA,106.0861454,NA,25.162,NA,NA,145.423964333446,0.706962879,NA,0.182298793378351
"907",2016,"KOR",495.08,NA,36629.65518,76056.77697,32399,NA,2.264379502,3,0.991341991,116.848,NA,NA,0.000971434347656981,5.28653741836556,-4.96176108540639,0.279582895834377,0,-7.43180000000176e-05,2.505727885,NA,109.4371054,NA,26.307,NA,NA,143.812056539277,0.97,NA,0.186274761808256
"908",1999,"LUX",8.13,68.20436,50526.65319,NA,52811,0.431264,1.793895841,17,0.924528302,82.17504,NA,0.0101616955176273,-0.00764945812312951,0.192855567073648,0.67747618531714,NA,NA,NA,3.255703306,9.312183296,96.63929894,2.856010914,36.184,23463.408203125,0.126726924390347,94.9765123391371,1.004836897,0.037352419005789,0.109266925086725
"909",2000,"LUX",8.41,70.54245,55254.59079,524.9303032,54620,0.436107,1.501132846,32,0.863436123,80.62844,1203.67318846063,0.0342806530257011,-0.0188208000872284,0.183062874805455,-5.07773377599908,-19.4942661384975,15,-0.061092179,4.388711945,8.599932983,94.8454739,2.869960308,36.92,26342.04296875,0.122686130706348,91.7883707754738,3.147371816,0.0537118188910565,0.133808548161295
"910",2001,"LUX",9.77,74.57014,55898.70518,NA,55118,0.440198,1.759377718,24,0.899122807,84.01283,NA,0.0570959755438037,0.0419751392932816,0.219836101723137,20.0877578027559,21.3597223268633,-8,0.035686684,1.914438493,8.803531473,94.5324916,2.894075155,37.451,24647.71484375,-0.0643203007075043,92.3576021182839,2.667458005,0.0202358229930107,0.141561715439323
"911",2002,"LUX",10.19,76.32912,58709.01536,NA,56235,0.443729,1.725183011,23,0.9030837,85.97134,NA,0.0235882620040677,0.023312034602334,0.221369667793429,0.697595189448571,-2.33049517912137,-1,0.00396089300000002,2.158631993,8.662487688,95.05031733,2.91839242,37.35,24627.732421875,-0.000810721075023594,93.7581989767502,2.074076174,0.0104534549810611,0.180009109222464
"912",2003,"LUX",13.32,77.38308,59951.29111,585.6097196,55780,0.447321,1.682976366,22,0.907894737,88.99498,1309.14873122433,0.0138080984033355,0.0351703253665698,0.25167690127539,13.6907796736823,-2.94517542319442,-1,0.00481103699999996,2.905080926,8.470395322,96.07011787,2.942914248,37.477,23766.001953125,-0.0349902481474335,97.2446718112918,2.049840427,0.000621328877192405,0.14582713083882
"913",2004,"LUX",16.13,78.67609,64016.23602,598.0569031,57043,0.451826,1.645088912,25,0.894736842,91.54305,1323.6442858534,0.0167092082661997,0.0286316149517646,0.257457981516656,2.29702456283035,-2.72400957210397,3,-0.013157895,4.448198821,8.685185928,95.8721178,2.967642069,36.548,22923.373046875,-0.0354552233022602,97.1840883570929,2.22568082,0.0266347890013174,0.140069975966919
"914",2005,"LUX",19.03,80.34109,68140.65238,605.1284973,56891,0.457847,1.802879692,17,0.929824561,92.78351,1321.68278333155,0.0211627191946116,0.0135505644612017,0.27693373381764,7.56463333793528,11.6624331925632,-8,0.035087719,3.83004478,8.352301606,95.5877515,2.992577553,37.788,25036.765625,0.0921937872669705,97.6315009319102,2.489582068,0.0547747644502252,0.142077409846745
"915",2006,"LUX",23.09,81.02831,77914.03879,674.9500263,57637,0.465546,1.768135071,19,0.922413793,94.33695,1449.80308347618,0.00855377989021571,0.0167426302367737,0.296810285652584,7.177367509887,-2.29978923864765,2,-0.00741076799999996,4.305647721,8.383855196,97.59594314,3.030376673,35.723,25209.923828125,0.00691615705153609,100.261112438477,2.675833333,0.0224332089777728,0.117632884874139
"916",2007,"LUX",22.95,82.20516,83843.72953,698.2035101,59010,0.474705,1.506894231,30,0.874458874,93.65992,1470.8155804131,0.0145239361403441,-0.00717672131651492,0.257689707906751,-13.180330883689,-17.6988899845949,11,-0.047954919,4.228059675,9.095523802,96.47224909,3.068653345,36.084,27138.951171875,0.076518570896986,101.834134689832,2.303365771,0.057007641380356,0.113250615132413
